seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
0,50,1.0,np_fan_in,0.0055,layer_1,Layer 1,0,0.014348770096357533,0.04535964942779011,2.1742986775833465e-05,2.192812981924074e-06
0,50,1.0,np_fan_in,0.0055,layer_2,Layer 2,1,0.007516278501097381,0.02342769786920351,0.00017426332679626,1.7960370270344947e-05
0,50,1.0,np_fan_in,0.0055,layer_3,Layer 3,2,0.02198884098006904,0.05000259113424193,0.00015069533081334013,2.6408843532082704e-05
0,50,1.0,np_fixed,0.19,all,All layers,-1,0.011271222572761934,0.035689532657444865,6.0703198294765067e-05,6.104964879453075e-06
0,50,1.0,np_fixed,0.19,layer_1,Layer 1,0,0.01063727721839725,0.03374976439444605,6.123480031124192e-05,6.138320301066238e-06
0,50,1.0,np_fixed,0.19,layer_2,Layer 2,1,0.015740506987263578,0.04916818396029327,5.463729921803998e-05,5.634371230248189e-06
0,50,1.0,np_fixed,0.19,layer_3,Layer 3,2,0.0662266029108697,0.14019545225996424,4.522049339520007e-05,9.731894790181456e-06
0,50,1.0,wp,0.0125,all,All layers,-1,0.0003284442738307669,0.0010456353719678947,0.08042860139742532,0.008043272069433843
0,50,1.0,wp,0.0125,layer_1,Layer 1,0,0.0003108935241142814,0.0009909512590728323,0.08042833855008835,0.008043382924212061
0,50,1.0,wp,0.0125,layer_2,Layer 2,1,0.00045045029361310277,0.001426721482982274,0.08043074198162464,0.008041833241558289
0,50,1.0,wp,0.0125,layer_3,Layer 3,2,0.0014155805145955667,0.004412580321132339,0.08047827540913506,0.008048751125888674
1,1,0.02,np,0.0175,all,All layers,-1,0.014922751872216016,0.047340509814003014,3.420874237489236e-06,3.4272461362898167e-07
1,1,0.02,np,0.0175,layer_1,Layer 1,0,0.011430051910736011,0.03631039638543012,2.441592280139767e-06,2.443051740516132e-07
1,1,0.02,np,0.0175,layer_2,Layer 2,1,0.011530703744708083,0.03661989769029334,1.4629145077967277e-05,1.4641268718520813e-06
1,1,0.02,np,0.0175,layer_3,Layer 3,2,0.0905063255665391,0.2667373068345761,3.0198599254634157e-05,3.2918503795204614e-06
1,1,0.02,np_fan_in,0.0055,all,All layers,-1,0.01300329520420361,0.041170221755502605,4.672847892571551e-06,4.685304849703746e-07
1,1,0.02,np_fan_in,0.0055,layer_1,Layer 1,0,0.009484647006387525,0.0301206511979931,3.39200075284824e-06,3.392198709254835e-07
1,1,0.02,np_fan_in,0.0055,layer_2,Layer 2,1,0.010494158068742807,0.033227562365453225,1.975546115608898e-05,1.980402326980091e-06
1,1,0.02,np_fan_in,0.0055,layer_3,Layer 3,2,0.1226781081012867,0.3224845129121451,1.8090908425943323e-05,2.3763454329148787e-06
1,1,0.02,np_fixed,0.19,all,All layers,-1,0.005459983914677985,0.01729479822983115,2.5811831980190105e-05,2.5846408208865416e-06
1,1,0.02,np_fixed,0.19,layer_1,Layer 1,0,0.0035301921419933157,0.011203708575370692,2.6740896025919082e-05,2.6766350986893035e-06
1,1,0.02,np_fixed,0.19,layer_2,Layer 2,1,0.009664787922088006,0.03054982222720285,1.4874074224880903e-05,1.4892906034926902e-06
1,1,0.02,np_fixed,0.19,layer_3,Layer 3,2,0.13070927064411333,0.3307302187789706,1.5954086441006137e-05,2.2377219929903894e-06
1,1,0.02,wp,0.0125,all,All layers,-1,0.0002785948848794312,0.0008852384313673457,0.011562327516105626,0.0011562693611328083
1,1,0.02,wp,0.0125,layer_1,Layer 1,0,0.00019742654221790128,0.0006268865383676328,0.011562332961127124,0.0011562413407687354
1,1,0.02,wp,0.0125,layer_2,Layer 2,1,0.00040136492892171486,0.0012786935323638063,0.011562265122256925,0.0011566145473000263
1,1,0.02,wp,0.0125,layer_3,Layer 3,2,0.004721965777847942,0.01499964842523905,0.011561934166895153,0.001155763470164031
1,25,0.5,np,0.0175,all,All layers,-1,0.015122372447641561,0.047752739297097446,1.9933730396131723e-05,2.012236379118978e-06
1,25,0.5,np,0.0175,layer_1,Layer 1,0,0.014862048655074532,0.04710638045769214,1.423368228554694e-05,1.4275934163937392e-06
1,25,0.5,np,0.0175,layer_2,Layer 2,1,0.013653258357479926,0.04293360836141996,8.516800897645518e-05,8.63769207364636e-06
1,25,0.5,np,0.0175,layer_3,Layer 3,2,0.04905852363711153,0.1420090374506443,0.0001760545526714543,2.137226050172452e-05
1,25,0.5,np_fan_in,0.0055,all,All layers,-1,0.015167075089437723,0.04759736745578833,2.0570747786797905e-05,2.1052921346430327e-06
1,25,0.5,np_fan_in,0.0055,layer_1,Layer 1,0,0.014602257069455483,0.046251600862199635,1.3668829005534935e-05,1.3767675782195897e-06
1,25,0.5,np_fan_in,0.0055,layer_2,Layer 2,1,0.01396235513964228,0.04366479143443758,0.00010176606680926941,1.0488959381354155e-05
1,25,0.5,np_fan_in,0.0055,layer_3,Layer 3,2,0.08405509137412309,0.18585697349372005,9.687171702685854e-05,1.9705566411661973e-05
1,25,0.5,np_fixed,0.19,all,All layers,-1,0.00972745378186,0.030812595333435687,4.48806565548198e-05,4.5050903207228265e-06
1,25,0.5,np_fixed,0.19,layer_1,Layer 1,0,0.008170075110598085,0.025915186118633648,4.559595798551048e-05,4.563932339652822e-06
1,25,0.5,np_fixed,0.19,layer_2,Layer 2,1,0.017851701838429223,0.05606908620002589,3.6511872655941625e-05,3.732553285890785e-06
