seed,method,method_label,epoch,train_loss,test_loss,train_score,test_score,train_r2,test_r2
0,bp,BP,45,0.3009186509505723,0.2976150746031325,0.699081301689148,0.6945297122001648,0.699081301689148,0.6945297122001648
0,bp,BP,46,0.2927108984584956,0.29064746951872067,0.7072890996932983,0.7016811370849609,0.7072890996932983,0.7016811370849609
0,bp,BP,47,0.29159259865450304,0.28833816541257756,0.7084074020385742,0.7040514945983887,0.7084074020385742,0.7040514945983887
0,bp,BP,48,0.29734819965769155,0.2938314112581948,0.7026517391204834,0.6984131932258606,0.7026517391204834,0.6984131932258606
0,bp,BP,49,0.3088941983012266,0.3050376430962437,0.691105842590332,0.6869112253189087,0.691105842590332,0.6869112253189087
0,bp,BP,50,0.2919595026692679,0.28990419128144435,0.7080404758453369,0.7024440765380859,0.7080404758453369,0.7024440765380859
0,bp,BP,51,0.28929271947505864,0.28605542626491814,0.7107073068618774,0.7063944339752197,0.7107073068618774,0.7063944339752197
0,bp,BP,52,0.2900561225968738,0.2866909302944361,0.7099438905715942,0.7057421207427979,0.7099438905715942,0.7057421207427979
0,bp,BP,53,0.29394338435904926,0.2919278371241666,0.7060565948486328,0.7003670334815979,0.7060565948486328,0.7003670334815979
0,bp,BP,54,0.2917139825894851,0.2895848091489585,0.7082860469818115,0.7027719020843506,0.7082860469818115,0.7027719020843506
0,bp,BP,55,0.29528351890486343,0.29137588378994966,0.7047165632247925,0.700933575630188,0.7047165632247925,0.700933575630188
0,bp,BP,56,0.2893690771834795,0.28573506654695024,0.7106308937072754,0.7067232131958008,0.7106308937072754,0.7067232131958008
0,bp,BP,57,0.28748561499654784,0.2848452008509821,0.7125144004821777,0.7076365947723389,0.7125144004821777,0.7076365947723389
0,bp,BP,58,0.29100307521894,0.288933945487636,0.7089968919754028,0.7034399509429932,0.7089968919754028,0.7034399509429932
0,bp,BP,59,0.2858901252580244,0.28287507443465004,0.7141098380088806,0.7096587419509888,0.7141098380088806,0.7096587419509888
0,bp,BP,60,0.29400757278582845,0.28998390048049216,0.7059924006462097,0.7023622989654541,0.7059924006462097,0.7023622989654541
0,bp,BP,61,0.29953781486481657,0.2956749210061953,0.7004622220993042,0.6965210437774658,0.7004622220993042,0.6965210437774658
0,bp,BP,62,0.28707961715007013,0.28450098679971325,0.7129203677177429,0.7079899311065674,0.7129203677177429,0.7079899311065674
0,bp,BP,63,0.30400457158107164,0.2999341809010321,0.6959954500198364,0.6921494007110596,0.6959954500198364,0.6921494007110596
0,bp,BP,64,0.28667416429334835,0.28421858299610225,0.7133258581161499,0.7082797884941101,0.7133258581161499,0.7082797884941101
0,bp,BP,65,0.28484829313071197,0.28237190773320753,0.7151516675949097,0.7101751565933228,0.7151516675949097,0.7101751565933228
0,bp,BP,66,0.28402336392291755,0.28102805009183957,0.7159765958786011,0.7115545272827148,0.7159765958786011,0.7115545272827148
0,bp,BP,67,0.2897004861702291,0.28781537700069043,0.7102994918823242,0.704587996006012,0.7102994918823242,0.704587996006012
0,bp,BP,68,0.32461292833782907,0.32388627494490424,0.6753870248794556,0.667565107345581,0.6753870248794556,0.667565107345581
0,bp,BP,69,0.31967074764791387,0.3195565506931423,0.6803293228149414,0.6720090508460999,0.6803293228149414,0.6720090508460999
0,bp,BP,70,0.3005671873111133,0.2965408106182897,0.6994328498840332,0.6956323385238647,0.6994328498840332,0.6956323385238647
0,bp,BP,71,0.33936077090658884,0.33458438122919365,0.660639226436615,0.656584620475769,0.660639226436615,0.656584620475769
0,bp,BP,72,0.28779516952444417,0.2856911145901495,0.7122048139572144,0.7067683935165405,0.7122048139572144,0.7067683935165405
0,bp,BP,73,0.292563690464626,0.29082251865734426,0.7074363231658936,0.7015014886856079,0.7074363231658936,0.7015014886856079
0,bp,BP,74,0.32480235594187595,0.32473249352255534,0.6751976609230042,0.6666965484619141,0.6751976609230042,0.6666965484619141
0,bp,BP,75,0.28391300372837125,0.28164831727974177,0.7160869836807251,0.7109178304672241,0.7160869836807251,0.7109178304672241
0,bp,BP,76,0.29308556378349776,0.29083922285904257,0.7069144248962402,0.7014843225479126,0.7069144248962402,0.7014843225479126
0,bp,BP,77,0.28203754820102866,0.27944258398325866,0.7179624438285828,0.7131818532943726,0.7179624438285828,0.7131818532943726
0,bp,BP,78,0.2817171842090843,0.27905268747677175,0.7182828187942505,0.7135820388793945,0.7182828187942505,0.7135820388793945
0,bp,BP,79,0.2833224923111672,0.2807617455489876,0.7166774868965149,0.7118277549743652,0.7166774868965149,0.7118277549743652
0,bp,BP,80,0.28214160797669907,0.27978420188260633,0.7178584337234497,0.7128311395645142,0.7178584337234497,0.7128311395645142
0,bp,BP,81,0.28160470007926,0.27937581037828163,0.7183952927589417,0.7132503986358643,0.7183952927589417,0.7132503986358643
0,bp,BP,82,0.29956063027529756,0.2984415442906609,0.7004393339157104,0.6936814188957214,0.7004393339157104,0.6936814188957214
0,bp,BP,83,0.3399413537609485,0.34004528993783995,0.6600586175918579,0.6509795188903809,0.6600586175918579,0.6509795188903809
0,bp,BP,84,0.2804885699536449,0.27784575314022775,0.7195113897323608,0.7148208618164062,0.7195113897323608,0.7148208618164062
0,bp,BP,85,0.28084788419479545,0.27862657953140346,0.7191520929336548,0.7140193581581116,0.7191520929336548,0.7140193581581116
0,bp,BP,86,0.28071388556051624,0.2782148512065873,0.7192860841751099,0.7144418954849243,0.7192860841751099,0.7144418954849243
0,bp,BP,87,0.28000357677770216,0.27707232130590337,0.7199963927268982,0.7156146764755249,0.7199963927268982,0.7156146764755249
0,bp,BP,88,0.2827861302120741,0.28072122016618417,0.7172138690948486,0.711869478225708,0.7172138690948486,0.711869478225708
0,bp,BP,89,0.2893175436544788,0.2878009749706401,0.7106824517250061,0.704602837562561,0.7106824517250061,0.704602837562561
0,bp,BP,90,0.28683459262053174,0.2833918628766555,0.7131654024124146,0.7091283202171326,0.7131654024124146,0.7091283202171326
0,bp,BP,91,0.2793919818345891,0.2767649999884672,0.7206079959869385,0.7159300446510315,0.7206079959869385,0.7159300446510315
0,bp,BP,92,0.28000950813293457,0.27789809121642,0.7199904918670654,0.7147670984268188,0.7199904918670654,0.7147670984268188
0,bp,BP,93,0.2789141199616499,0.2765134055485097,0.7210859060287476,0.7161883115768433,0.7210859060287476,0.7161883115768433
0,bp,BP,94,0.28822032009908394,0.2845250943372416,0.7117797136306763,0.7079651355743408,0.7117797136306763,0.7079651355743408
0,bp,BP,95,0.2808248839637106,0.27888511987619624,0.7191751599311829,0.7137539982795715,0.7191751599311829,0.7137539982795715
0,bp,BP,96,0.279577268879543,0.27763536838135977,0.7204227447509766,0.7150367498397827,0.7204227447509766,0.7150367498397827
0,bp,BP,97,0.27852528894594475,0.2759516807489617,0.7214747071266174,0.7167648673057556,0.7214747071266174,0.7167648673057556
0,bp,BP,98,0.28067064054252566,0.2792620310025622,0.7193293571472168,0.7133671641349792,0.7193293571472168,0.7133671641349792
0,bp,BP,99,0.28184015147907787,0.2791867859141771,0.7181598544120789,0.7134443521499634,0.7181598544120789,0.7134443521499634
0,bp,BP,100,0.2778068499047627,0.2752369064693303,0.7221931219100952,0.7174984812736511,0.7221931219100952,0.7174984812736511
0,bp,BP,101,0.30126046579937604,0.30030708419260127,0.6987395286560059,0.691766619682312,0.6987395286560059,0.691766619682312
0,bp,BP,102,0.2786639365114907,0.27709967695003335,0.7213360667228699,0.7155865430831909,0.7213360667228699,0.7155865430831909
0,bp,BP,103,0.2825260298658711,0.2790578982626745,0.7174739837646484,0.7135766744613647,0.7174739837646484,0.7135766744613647
0,bp,BP,104,0.27880592263022136,0.2759723402270975,0.7211940288543701,0.7167437076568604,0.7211940288543701,0.7167437076568604
0,bp,BP,105,0.2767648216365844,0.2745882152586944,0.7232351303100586,0.718164324760437,0.7232351303100586,0.718164324760437
0,bp,BP,106,0.27666554351647693,0.27423571593077606,0.7233344316482544,0.7185261249542236,0.7233344316482544,0.7185261249542236
0,bp,BP,107,0.2904786252698233,0.2896127946848093,0.7095214128494263,0.7027431726455688,0.7095214128494263,0.7027431726455688
0,bp,BP,108,0.2778312144584434,0.2751078896744307,0.7221688032150269,0.717630922794342,0.7221688032150269,0.717630922794342
0,bp,BP,109,0.2774384688268336,0.27504695362822956,0.7225615382194519,0.7176934480667114,0.7225615382194519,0.7176934480667114
0,bp,BP,110,0.279598464568456,0.2780154253854308,0.7204015254974365,0.7146466374397278,0.7204015254974365,0.7146466374397278
0,bp,BP,111,0.28515724606754245,0.28428765322810917,0.7148427367210388,0.7082088589668274,0.7148427367210388,0.7082088589668274
0,bp,BP,112,0.27820148324781613,0.27689906781496004,0.7217985391616821,0.7157924771308899,0.7217985391616821,0.7157924771308899
0,bp,BP,113,0.2821736492851908,0.2790657817855362,0.7178263664245605,0.7135685682296753,0.7178263664245605,0.7135685682296753
0,bp,BP,114,0.2801119391770326,0.279066672851873,0.7198880910873413,0.7135676145553589,0.7198880910873413,0.7135676145553589
0,bp,BP,115,0.30034597090972487,0.29658805630927865,0.6996540427207947,0.6955838203430176,0.6996540427207947,0.6955838203430176
0,bp,BP,116,0.2830605286267377,0.27978063415187276,0.7169394493103027,0.7128348350524902,0.7169394493103027,0.7128348350524902
0,bp,BP,117,0.27465335990107337,0.2728338156097619,0.7253466844558716,0.7199650406837463,0.7253466844558716,0.7199650406837463
0,bp,BP,118,0.30520670936089156,0.30152071146077886,0.6947932839393616,0.6905209422111511,0.6947932839393616,0.6905209422111511
0,bp,BP,119,0.27413330290668697,0.2719288077927375,0.7258666753768921,0.7208938598632812,0.7258666753768921,0.7208938598632812
0,bp,BP,120,0.27719772924748504,0.2758221986681916,0.7228022813796997,0.71689772605896,0.7228022813796997,0.71689772605896
0,bp,BP,121,0.2821427604486776,0.28152858564095906,0.7178572416305542,0.711040735244751,0.7178572416305542,0.711040735244751
0,bp,BP,122,0.2733927260535632,0.27089540914509647,0.7266072630882263,0.7219545841217041,0.7266072630882263,0.7219545841217041
0,bp,BP,123,0.28283284269562065,0.28203835020693696,0.7171671390533447,0.7105175256729126,0.7171671390533447,0.7105175256729126
0,bp,BP,124,0.28103574671486553,0.2776760281056397,0.7189642786979675,0.7149950265884399,0.7189642786979675,0.7149950265884399
0,bp,BP,125,0.2781362334887187,0.27742438930873725,0.7218637466430664,0.7152532339096069,0.7218637466430664,0.7152532339096069
0,bp,BP,126,0.3014008437478265,0.2974122898985249,0.698599100112915,0.6947377920150757,0.698599100112915,0.6947377920150757
0,bp,BP,127,0.2736861185972081,0.27220005905905437,0.7263138294219971,0.7206155061721802,0.7263138294219971,0.7206155061721802
0,bp,BP,128,0.27914090535437414,0.27887392136477684,0.7208590507507324,0.7137655019760132,0.7208590507507324,0.7137655019760132
0,bp,BP,129,0.2737015483453292,0.2723193741584009,0.726298451423645,0.7204930782318115,0.726298451423645,0.7204930782318115
0,bp,BP,130,0.28022356654784475,0.2775092476098112,0.719776451587677,0.7151661515235901,0.719776451587677,0.7151661515235901
0,bp,BP,131,0.27710570510505705,0.27630169943783633,0.7228943109512329,0.7164055705070496,0.7228943109512329,0.7164055705070496
0,bp,BP,132,0.27618605071722074,0.27305787432101347,0.7238140106201172,0.7197350263595581,0.7238140106201172,0.7197350263595581
0,bp,BP,133,0.27205205506594604,0.2699787271346233,0.7279479503631592,0.7228954434394836,0.7279479503631592,0.7228954434394836
0,bp,BP,134,0.28580297287120376,0.28575304520222566,0.714197039604187,0.7067047953605652,0.714197039604187,0.7067047953605652
0,bp,BP,135,0.28918521660704943,0.2894738998061927,0.7108147740364075,0.7028857469558716,0.7108147740364075,0.7028857469558716
0,bp,BP,136,0.27505279950393263,0.2720923765685207,0.7249472141265869,0.7207260131835938,0.7249472141265869,0.7207260131835938
0,bp,BP,137,0.2791295536728792,0.2787367827439493,0.7208704352378845,0.7139062881469727,0.7208704352378845,0.7139062881469727
0,bp,BP,138,0.2719219955363015,0.271088236639666,0.7280780076980591,0.7217566967010498,0.7280780076980591,0.7217566967010498
0,bp,BP,139,0.2709841541079588,0.2687615190827569,0.7290158271789551,0.7241448163986206,0.7290158271789551,0.7241448163986206
0,bp,BP,140,0.27016001038773113,0.2684761422087056,0.7298400402069092,0.7244377136230469,0.7298400402069092,0.7244377136230469
0,bp,BP,141,0.27372917186382206,0.2734083006548327,0.7262707948684692,0.7193753719329834,0.7262707948684692,0.7193753719329834
0,bp,BP,142,0.2692590845647708,0.26773175608742145,0.7307409048080444,0.7252017259597778,0.7307409048080444,0.7252017259597778
0,bp,BP,143,0.2784061307130858,0.278630137905594,0.7215938568115234,0.7140157222747803,0.7215938568115234,0.7140157222747803
0,bp,BP,144,0.26933417036089785,0.26816011283748836,0.7306658029556274,0.7247620820999146,0.7306658029556274,0.7247620820999146
0,bp,BP,145,0.28197482366894566,0.27911908173745914,0.7180252075195312,0.7135138511657715,0.7180252075195312,0.7135138511657715
0,bp,BP,146,0.2685425799022349,0.267539668568345,0.7314574122428894,0.7253988981246948,0.7314574122428894,0.7253988981246948
0,bp,BP,147,0.2692535055238147,0.2675320000149483,0.7307465076446533,0.7254067659378052,0.7307465076446533,0.7254067659378052
0,bp,BP,148,0.27374520990275597,0.2713445154733436,0.7262548208236694,0.7214936017990112,0.7262548208236694,0.7214936017990112
0,bp,BP,149,0.26868778455627057,0.26688506009504775,0.7313122153282166,0.726070761680603,0.7313122153282166,0.726070761680603
0,bp,BP,150,0.27085158783336016,0.2689969555814137,0.7291483879089355,0.7239031791687012,0.7291483879089355,0.7239031791687012
0,bp,BP,151,0.2683194054420604,0.26642787317897,0.7316805720329285,0.7265399694442749,0.7316805720329285,0.7265399694442749
0,bp,BP,152,0.2684320608774821,0.26796111672423606,0.7315679788589478,0.724966287612915,0.7315679788589478,0.724966287612915
0,bp,BP,153,0.2841680476138758,0.2851427334916684,0.7158319354057312,0.7073311805725098,0.7158319354057312,0.7073311805725098
0,bp,BP,154,0.26837924815887626,0.2666234471077143,0.731620728969574,0.7263393402099609,0.731620728969574,0.7263393402099609
0,bp,BP,155,0.2706804704065471,0.2692692427672157,0.7293195128440857,0.7236236333847046,0.7293195128440857,0.7236236333847046
0,bp,BP,156,0.29065779544586356,0.28783084648524143,0.7093422412872314,0.7045721411705017,0.7093422412872314,0.7045721411705017
0,bp,BP,157,0.26637434012206024,0.26575587990210037,0.7336256504058838,0.7272297143936157,0.7336256504058838,0.7272297143936157
0,bp,BP,158,0.2760617614023445,0.2736112507738808,0.7239382266998291,0.7191671133041382,0.7239382266998291,0.7191671133041382
0,bp,BP,159,0.28151018975317016,0.2784058754296266,0.7184898257255554,0.7142459154129028,0.7184898257255554,0.7142459154129028
0,bp,BP,160,0.26662394358206165,0.26629144738810934,0.7333760261535645,0.7266800999641418,0.7333760261535645,0.7266800999641418
0,bp,BP,161,0.2653931232616883,0.2647273464258327,0.7346068620681763,0.7282854318618774,0.7346068620681763,0.7282854318618774
0,bp,BP,162,0.26535107230031213,0.2650212275889493,0.7346489429473877,0.727983832359314,0.7346489429473877,0.727983832359314
0,bp,BP,163,0.2649566661710887,0.26447067092093385,0.7350433468818665,0.7285488843917847,0.7350433468818665,0.7285488843917847
0,bp,BP,164,0.26770275034183677,0.26757439867008564,0.7322972416877747,0.7253632545471191,0.7322972416877747,0.7253632545471191
0,bp,BP,165,0.26855290120886277,0.2668311646742414,0.7314471006393433,0.7261260747909546,0.7314471006393433,0.7261260747909546
0,bp,BP,166,0.28298751940560896,0.2803434986014699,0.7170124650001526,0.7122570872306824,0.7170124650001526,0.7122570872306824
0,bp,BP,167,0.2932097836751346,0.29591218907703726,0.7067902088165283,0.6962774991989136,0.7067902088165283,0.6962774991989136
0,bp,BP,168,0.2660758174205011,0.2644895469957544,0.733924150466919,0.7285295128822327,0.733924150466919,0.7285295128822327
0,bp,BP,169,0.2641966016024582,0.2634979079860125,0.7358034253120422,0.7295473217964172,0.7358034253120422,0.7295473217964172
0,bp,BP,170,0.3094541818596596,0.31198758256527803,0.6905457973480225,0.6797777414321899,0.6905457973480225,0.6797777414321899
0,bp,BP,171,0.273419307876927,0.2746847202611524,0.7265806794166565,0.7180652618408203,0.7265806794166565,0.7180652618408203
0,bp,BP,172,0.26332155840341437,0.2633706437524899,0.7366784811019897,0.7296779155731201,0.7366784811019897,0.7296779155731201
0,bp,BP,173,0.26354449918103773,0.2632539181053176,0.7364555597305298,0.7297977209091187,0.7364555597305298,0.7297977209091187
0,bp,BP,174,0.26525641388671345,0.2642158161300097,0.734743595123291,0.7288104891777039,0.734743595123291,0.7288104891777039
0,bp,BP,175,0.2744723857604256,0.27255272287731025,0.7255275845527649,0.7202534675598145,0.7255275845527649,0.7202534675598145
0,bp,BP,176,0.2644629835389381,0.26408636685489684,0.7355369925498962,0.7289433479309082,0.7355369925498962,0.7289433479309082
0,bp,BP,177,0.26276853045289833,0.2624858229659324,0.7372314929962158,0.7305861115455627,0.7372314929962158,0.7305861115455627
0,bp,BP,178,0.2652604415897251,0.2639874113622562,0.7347395420074463,0.7290449142456055,0.7347395420074463,0.7290449142456055
0,bp,BP,179,0.268201855032943,0.2669828906077747,0.7317981719970703,0.7259703874588013,0.7317981719970703,0.7259703874588013
0,bp,BP,180,0.2655690750179365,0.2645277930784595,0.7344309091567993,0.7284902334213257,0.7344309091567993,0.7284902334213257
0,bp,BP,181,0.27616202715755434,0.27868985078593556,0.7238379716873169,0.7139543890953064,0.7238379716873169,0.7139543890953064
0,bp,BP,182,0.27453037449555806,0.27653194132239317,0.7254695892333984,0.7161692976951599,0.7254695892333984,0.7161692976951599
0,bp,BP,183,0.26249655642250713,0.2623442522315092,0.7375034093856812,0.7307314276695251,0.7375034093856812,0.7307314276695251
0,bp,BP,184,0.2616037904292114,0.26247640635616093,0.7383962273597717,0.7305957674980164,0.7383962273597717,0.7305957674980164
0,bp,BP,185,0.26608922615531805,0.2676348105188488,0.7339107990264893,0.7253012657165527,0.7339107990264893,0.7253012657165527
0,bp,BP,186,0.266582698207493,0.26789151166760644,0.733417272567749,0.7250377535820007,0.733417272567749,0.7250377535820007
0,bp,BP,187,0.2650883315607559,0.26500939398772955,0.7349116802215576,0.7279959917068481,0.7349116802215576,0.7279959917068481
0,bp,BP,188,0.26880451690318974,0.2680405292862145,0.7311954498291016,0.7248848080635071,0.7311954498291016,0.7248848080635071
0,bp,BP,189,0.2690817712582359,0.2684110190517219,0.7309182286262512,0.7245045304298401,0.7309182286262512,0.7245045304298401
0,bp,BP,190,0.2602146799250167,0.260117405375769,0.7397853136062622,0.733017086982727,0.7397853136062622,0.733017086982727
0,bp,BP,191,0.26119436600873636,0.26239714557810345,0.7388056516647339,0.7306771874427795,0.7388056516647339,0.7306771874427795
0,bp,BP,192,0.2597211890442427,0.2605155506568362,0.7402788400650024,0.732608437538147,0.7402788400650024,0.732608437538147
0,bp,BP,193,0.2600172143573909,0.2598678445400194,0.7399827837944031,0.7332732081413269,0.7399827837944031,0.7332732081413269
0,bp,BP,194,0.26697279408920643,0.26886142582394357,0.7330271601676941,0.7240422964096069,0.7330271601676941,0.7240422964096069
0,bp,BP,195,0.25998188428176466,0.25995874162330185,0.7400181293487549,0.7331799268722534,0.7400181293487549,0.7331799268722534
0,bp,BP,196,0.2677640183720478,0.26641583604406016,0.7322360277175903,0.7265523672103882,0.7322360277175903,0.7265523672103882
0,bp,BP,197,0.26343951299209,0.2636413158372391,0.7365604639053345,0.7294001579284668,0.7365604639053345,0.7294001579284668
0,bp,BP,198,0.26750467151634455,0.27004268210987714,0.7324953079223633,0.7228298187255859,0.7324953079223633,0.7228298187255859
0,bp,BP,199,0.27656278060388195,0.27941229442755383,0.7234371900558472,0.7132128477096558,0.7234371900558472,0.7132128477096558
0,bp,BP,200,0.26055333341738973,0.26091653847879215,0.7394466400146484,0.7321968078613281,0.7394466400146484,0.7321968078613281
0,np,IS NP,1,1.0553041668825371,1.0414774676626042,-0.05530416965484619,-0.06896615028381348,-0.05530416965484619,-0.06896615028381348
0,np,IS NP,2,0.9475624644479086,0.9265521242637043,0.052437543869018555,0.0489925742149353,0.052437543869018555,0.0489925742149353
0,np,IS NP,3,0.9176989322484925,0.8947259529616481,0.0823010802268982,0.08165878057479858,0.0823010802268982,0.08165878057479858
0,np,IS NP,4,0.8210801472959592,0.8090824748194495,0.17891991138458252,0.16956257820129395,0.17891991138458252,0.16956257820129395
0,np,IS NP,5,0.7244011436321939,0.717724973841231,0.27559894323349,0.26333141326904297,0.27559894323349,0.26333141326904297
0,np,IS NP,6,0.6798154198846151,0.6853191459825797,0.320184588432312,0.2965925335884094,0.320184588432312,0.2965925335884094
0,np,IS NP,7,0.5357043676136076,0.545778841935387,0.4642956256866455,0.439815878868103,0.4642956256866455,0.439815878868103
0,np,IS NP,8,0.5054121782151304,0.5198219968366993,0.49458783864974976,0.46645790338516235,0.49458783864974976,0.46645790338516235
0,np,IS NP,9,0.4893904919772185,0.5088397622570511,0.51060950756073,0.47772979736328125,0.51060950756073,0.47772979736328125
0,np,IS NP,10,0.48954704380774683,0.5059586948202562,0.5104529857635498,0.48068714141845703,0.5104529857635498,0.48068714141845703
0,np,IS NP,11,0.4799667629160622,0.49710773543794023,0.5200332403182983,0.48977160453796387,0.5200332403182983,0.48977160453796387
0,np,IS NP,12,0.46173514183177505,0.4800176084503647,0.5382648706436157,0.5073127746582031,0.5382648706436157,0.5073127746582031
0,np,IS NP,13,0.4526683951533118,0.47293300222056783,0.5473315715789795,0.5145844221115112,0.5473315715789795,0.5145844221115112
0,np,IS NP,14,0.4534648280273112,0.4731251860773841,0.5465351343154907,0.5143871903419495,0.5465351343154907,0.5143871903419495
0,np,IS NP,15,0.47988871456116666,0.4994976377302362,0.5201113224029541,0.48731863498687744,0.5201113224029541,0.48731863498687744
0,np,IS NP,16,0.4397031142730121,0.4572761520858883,0.560296893119812,0.5306544303894043,0.560296893119812,0.5306544303894043
0,np,IS NP,17,0.43523380945819296,0.45466527088667996,0.5647661685943604,0.5333343148231506,0.5647661685943604,0.5333343148231506
0,np,IS NP,18,0.43842709549637726,0.4536598699037419,0.5615729093551636,0.534366250038147,0.5615729093551636,0.534366250038147
