seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
2,1,0.02,np_fan_in,0.0525,layer_1,Layer 1,0,0.0008620144571131139,0.008936505037574814,0.683666894527582,0.006916986545547843
2,1,0.02,np_fan_in,0.0525,layer_2,Layer 2,1,0.020126344515482154,0.18727921774754158,0.008565155803584135,8.503760708173593e-05
2,1,0.02,np_fan_in,0.0525,layer_3,Layer 3,2,0.33801331876728763,0.9341187119770509,0.02366903375547666,0.00023185393684588444
2,1,0.02,np_fixed,0.45,all,All layers,-1,0.04402005234937118,0.35380694831793125,0.02460399758643829,0.00025472336229330933
2,1,0.02,np_fixed,0.45,layer_1,Layer 1,0,0.0038576677684069582,0.038749198182351674,0.08581078889278265,0.0009061093867505685
2,1,0.02,np_fixed,0.45,layer_2,Layer 2,1,0.013741450919414441,0.1306586238842171,0.01608822106455381,0.00016395966309713773
2,1,0.02,np_fixed,0.45,layer_3,Layer 3,2,0.37585453521034035,0.9630530737913572,0.021466005235337295,0.00023854458055351502
2,1,0.02,wp,0.1,all,All layers,-1,0.006514273242891214,0.061358335298987536,1.1321302065482506,0.011327181126062687
2,1,0.02,wp,0.1,layer_1,Layer 1,0,0.0006701792579680422,0.007385902271982139,1.1323018770951492,0.011331676304913484
2,1,0.02,wp,0.1,layer_2,Layer 2,1,0.0017603793977008398,0.017145958678940167,1.1320357084274293,0.01132484138585054
2,1,0.02,wp,0.1,layer_3,Layer 3,2,0.07472158128037365,0.5026468166651634,1.141089244072254,0.01154466772165436
2,25,0.5,np,0.1,all,All layers,-1,0.01986845151509498,0.1637918899057415,0.01177720590136372,0.00014238582818786827
2,25,0.5,np,0.1,layer_1,Layer 1,0,0.00691332267075369,0.07073702178895473,0.06393841098134334,0.000643829166298159
2,25,0.5,np,0.1,layer_2,Layer 2,1,0.02014325074563413,0.1604861655845665,0.0044703462877525735,5.638046881918294e-05
2,25,0.5,np,0.1,layer_3,Layer 3,2,0.10456291969902276,0.11276044395680611,0.015403753690994703,0.002179270189327116
2,25,0.5,np_fan_in,0.0525,all,All layers,-1,0.016124137234090365,0.14887831821285474,0.0637981602922082,0.0006906836942877047
2,25,0.5,np_fan_in,0.0525,layer_1,Layer 1,0,0.005226293596941385,0.0513902541079845,0.4918844727369455,0.005194306708514117
2,25,0.5,np_fan_in,0.0525,layer_2,Layer 2,1,0.02368667738282406,0.1982914452548497,0.004447685475819386,5.215952282574458e-05
2,25,0.5,np_fan_in,0.0525,layer_3,Layer 3,2,0.13510977314287112,0.18375812660043056,0.015214768281349768,0.0019750164210563526
2,25,0.5,np_fixed,0.45,all,All layers,-1,0.028588427736858508,0.2547972239697209,0.014385316513765317,0.00015964021300673127
2,25,0.5,np_fixed,0.45,layer_1,Layer 1,0,0.012129166828061826,0.12165877672915275,0.05932099552681813,0.0006401897654331361
2,25,0.5,np_fixed,0.45,layer_2,Layer 2,1,0.020115408998631453,0.1958145415974566,0.008127344922664074,8.630009385972069e-05
2,25,0.5,np_fixed,0.45,layer_3,Layer 3,2,0.18556335431353474,0.5624093597898117,0.01284549176119841,0.0009581462591925699
2,25,0.5,wp,0.1,all,All layers,-1,0.003259256108653342,0.035458569373496666,0.57279173044058,0.005745935529613724
2,25,0.5,wp,0.1,layer_1,Layer 1,0,0.001975240819224592,0.020127502767942274,0.5724977818819192,0.005703251608289205
2,25,0.5,wp,0.1,layer_2,Layer 2,1,0.0020531211084914304,0.022498389567212704,0.5728007179040175,0.005735801360928095
2,25,0.5,wp,0.1,layer_3,Layer 3,2,0.029163446995397583,0.19694207045607842,0.5768599546872653,0.0077896011312707115
2,50,1.0,np,0.1,all,All layers,-1,0.03507821824498639,0.2613007359421597,0.010703182034194469,0.0001231381076370151
2,50,1.0,np,0.1,layer_1,Layer 1,0,0.0072901170061447735,0.07491264760924074,0.058050359269747366,0.0005682857693710293
2,50,1.0,np,0.1,layer_2,Layer 2,1,0.03753951051205514,0.2704013885025723,0.004071668102047764,4.915907724912708e-05
2,50,1.0,np,0.1,layer_3,Layer 3,2,0.20038582722183715,0.31085191667079926,0.013869796335124052,0.0016302270524857494
2,50,1.0,np_fan_in,0.0525,all,All layers,-1,0.023322216851526925,0.19403449059105837,0.0811777434240167,0.0008675030842333889
2,50,1.0,np_fan_in,0.0525,layer_1,Layer 1,0,0.003917711936226414,0.03787360986730514,0.6376382773885361,0.006697355723904016
2,50,1.0,np_fan_in,0.0525,layer_2,Layer 2,1,0.037023647541224745,0.27202687819416704,0.00406151780536255,4.7185642324620856e-05
